utt_id,spk_id,text,duration,audio_path,original_path
a1fd01b999,f7175,झुम्का भएको नाकमा लगाइने सुनको यो गहना महिलाले लगाउँछन्।,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a1fd01b999.wav,filtered_audio\f7175\a1fd01b999.flac
08b2af8631,6a6d1,सम्पादन गरेर,2.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\08b2af8631.wav,filtered_audio\6a6d1\08b2af8631.flac
a13a6c304c,55c0f,पुजारीहरू ललितपुर गएको,3.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a13a6c304c.wav,filtered_audio\55c0f\a13a6c304c.flac
f50cd53b21,ceb25,प्राप्त मतदाता प्रत्यक्ष,6.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\f50cd53b21.wav,filtered_audio\ceb25\f50cd53b21.flac
6eb85cc9e6,8efbc,नोटिस लगाइनु पर्यो,4.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\6eb85cc9e6.wav,filtered_audio\8efbc\6eb85cc9e6.flac
c4e1039839,55c0f,तपाईँ पनि,1.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\c4e1039839.wav,filtered_audio\55c0f\c4e1039839.flac
a5937c2ff0,90bdd,नेपालका केन्द्रीय अस्पतालहरू,3.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a5937c2ff0.wav,filtered_audio\90bdd\a5937c2ff0.flac
180830e940,76dab,आदिवासी जनजातिका,4.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\180830e940.wav,filtered_audio\76dab\180830e940.flac
0acd55fc3f,f7175,ट्याब्लेट कम्प्युटर,4.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\0acd55fc3f.wav,filtered_audio\f7175\0acd55fc3f.flac
bafd027a94,f4b4a,उहाँ 10 वर्षसम्म,4.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\bafd027a94.wav,filtered_audio\f4b4a\bafd027a94.flac
4bab131fd8,76dab,प्राचीन मन्दिर रहेको छ,5.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\4bab131fd8.wav,filtered_audio\76dab\4bab131fd8.flac
b18e9c04d3,76dab,जवलपुरको हितकर्नी,5.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b18e9c04d3.wav,filtered_audio\76dab\b18e9c04d3.flac
3ec1cd46fc,f4b4a,30 गते बागलुङको,4.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\3ec1cd46fc.wav,filtered_audio\f4b4a\3ec1cd46fc.flac
9741eee448,9f669,नामको पछाडि मौलिक,3.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\9741eee448.wav,filtered_audio\9f669\9741eee448.flac
66a04dcb92,9f669,नेपाली सेनाका,3.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\66a04dcb92.wav,filtered_audio\9f669\66a04dcb92.flac
d1b836dfd9,8efbc,निर्माता हुन्,4.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\d1b836dfd9.wav,filtered_audio\8efbc\d1b836dfd9.flac
41a99082eb,9f669,हो र भविष्यमा,3.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\41a99082eb.wav,filtered_audio\9f669\41a99082eb.flac
cd25a7784a,73d74,प्रारम्भदेखि नै प्रचलित छ,4.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\cd25a7784a.wav,filtered_audio\73d74\cd25a7784a.flac
5368307f4d,6a6d1,उनका आफ्नो छोटो,2.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\5368307f4d.wav,filtered_audio\6a6d1\5368307f4d.flac
1966faed3e,55c0f,कुमारलाई लिएर एक,4.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\1966faed3e.wav,filtered_audio\55c0f\1966faed3e.flac
6486d1082f,73d74,उनीहरूले पनि योगदान,4.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\6486d1082f.wav,filtered_audio\73d74\6486d1082f.flac
84efea6b34,76dab,अमेरिकी डलर छ,4.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\84efea6b34.wav,filtered_audio\76dab\84efea6b34.flac
0ce0393e60,c7f90,हेर्दा यो जिल्ला,4.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\0ce0393e60.wav,filtered_audio\c7f90\0ce0393e60.flac
f56407c583,90bdd,पद्म शमशेरले सुधारको,3.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\f56407c583.wav,filtered_audio\90bdd\f56407c583.flac
fb3ea6ac52,73d74,त्यही बेलादेखि संसारका,4.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\fb3ea6ac52.wav,filtered_audio\73d74\fb3ea6ac52.flac
310715d4cd,8efbc,सफ्टवेयर विकासको कार्य गर्दछ,5.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\310715d4cd.wav,filtered_audio\8efbc\310715d4cd.flac
0145e2e531,76dab,बेलादेखि मकर मेला,4.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\0145e2e531.wav,filtered_audio\76dab\0145e2e531.flac
2c89f6214f,73d74,वास्तविक अर्थमा,4.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\2c89f6214f.wav,filtered_audio\73d74\2c89f6214f.flac
8069d187e4,c7f90,यो पूर्वाञ्चल मध्यमाञ्चल,4.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\8069d187e4.wav,filtered_audio\c7f90\8069d187e4.flac
cf3310f294,f4b4a,नभएर लडाईँको लागि,4.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\cf3310f294.wav,filtered_audio\f4b4a\cf3310f294.flac
876f9e209d,c7f90,उनको माता पिताले सानो इन्टेरियर डिजाइनिन्गको व्यापार गर्दथे,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\876f9e209d.wav,filtered_audio\c7f90\876f9e209d.flac
ebb076e583,73b5e,लग्नका आधारमा,4.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\ebb076e583.wav,filtered_audio\73b5e\ebb076e583.flac
a43b3d252f,90bdd,पोखरीमा बलि दिइन्छ,3.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a43b3d252f.wav,filtered_audio\90bdd\a43b3d252f.flac
5312942e76,f7175,लोकप्रिय रहेको नाचलाई,5.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\5312942e76.wav,filtered_audio\f7175\5312942e76.flac
71b8b1d7ac,8efbc,जो 2 मे 1997,6.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\71b8b1d7ac.wav,filtered_audio\8efbc\71b8b1d7ac.flac
52f5faf903,6a6d1,त्यसपछि बच्चनले,2.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\52f5faf903.wav,filtered_audio\6a6d1\52f5faf903.flac
f24ed37e5c,76dab,मत प्रणाली पनि भन्दछन्,4.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\f24ed37e5c.wav,filtered_audio\76dab\f24ed37e5c.flac
9dfacc26b1,9f669,उत्पत्ति र सुसन्ततिशास्त्र,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\9dfacc26b1.wav,filtered_audio\9f669\9dfacc26b1.flac
a0d2bf890b,c7f90,ईसा दिनदिन,3.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a0d2bf890b.wav,filtered_audio\c7f90\a0d2bf890b.flac
de35d085c5,b77af,दिनमा भएको थियो,4.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\de35d085c5.wav,filtered_audio\b77af\de35d085c5.flac
9d6405573d,55c0f,योगदान रहेको पाइन्छ,3.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\9d6405573d.wav,filtered_audio\55c0f\9d6405573d.flac
8d00f63122,b77af,अप्लोड गर्नुभएको चित्रहरूमा,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\8d00f63122.wav,filtered_audio\b77af\8d00f63122.flac
66fafc979a,c7f90,गोकुल पोखेरेल नेपालका,4.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\66fafc979a.wav,filtered_audio\c7f90\66fafc979a.flac
1d232e3a5d,90bdd,एक दशमलव 25,3.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\1d232e3a5d.wav,filtered_audio\90bdd\1d232e3a5d.flac
284b987170,8efbc,तामाङ जातिहरूको,4.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\284b987170.wav,filtered_audio\8efbc\284b987170.flac
3e5967df61,ceb25,नगि आदि कार्य,5.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\3e5967df61.wav,filtered_audio\ceb25\3e5967df61.flac
1787dbbd63,55c0f,रूपमा आन्दोलन गरेको,3.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\1787dbbd63.wav,filtered_audio\55c0f\1787dbbd63.flac
8eb78c0900,b7116,यो ठाउँमा 738,4.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\8eb78c0900.wav,filtered_audio\b7116\8eb78c0900.flac
104e633fce,9f669,सङ्गमलाई दुर्गातीर्थ भनिन्छ,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\104e633fce.wav,filtered_audio\9f669\104e633fce.flac
871399896e,90bdd,राज्य पश्चिमबङ्गालको मुर्शिदाबाद,4.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\871399896e.wav,filtered_audio\90bdd\871399896e.flac
693ddd89a0,76dab,मलाई सम्झेस्,4.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\693ddd89a0.wav,filtered_audio\76dab\693ddd89a0.flac
8595a9226e,8efbc,अप्रिल 3 मा,4.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\8595a9226e.wav,filtered_audio\8efbc\8595a9226e.flac
019db09d6b,76dab,एउटा मन्त्र भन्छ,4.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\019db09d6b.wav,filtered_audio\76dab\019db09d6b.flac
2b980443ba,6a6d1,हुने गर्दछन्,2.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\2b980443ba.wav,filtered_audio\6a6d1\2b980443ba.flac
2fd2be3e08,c7f90,शिक्षाका क्षेत्रमा पनि,3.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\2fd2be3e08.wav,filtered_audio\c7f90\2fd2be3e08.flac
040448f5fd,b7116,सबैभन्दा उत्कृष्ट,4.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\040448f5fd.wav,filtered_audio\b7116\040448f5fd.flac
fbf8c315fd,73d74,चल्ने गर्छ,3.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\fbf8c315fd.wav,filtered_audio\73d74\fbf8c315fd.flac
0fb92aaaeb,6a6d1,2066 सालदेखि नगरपालिकामा,4.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\0fb92aaaeb.wav,filtered_audio\6a6d1\0fb92aaaeb.flac
923d7ed6c0,73d74,मात्र ठूलो कुरा,3.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\923d7ed6c0.wav,filtered_audio\73d74\923d7ed6c0.flac
5781779200,73b5e,पूर्वाषाढा शब्दको अर्थ,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\5781779200.wav,filtered_audio\73b5e\5781779200.flac
dde9633b4b,c7f90,रूपमा मनोज कुमार र शशि,5.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\dde9633b4b.wav,filtered_audio\c7f90\dde9633b4b.flac
4e3d39beb5,c7f90,भारतको पश्चिम बङ्गाल,4.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\4e3d39beb5.wav,filtered_audio\c7f90\4e3d39beb5.flac
6743c4091a,f4b4a,सङ्घीय लोकतान्त्रिक राज्य,4.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\6743c4091a.wav,filtered_audio\f4b4a\6743c4091a.flac
84911d27ca,73b5e,बनेपछि यो उपत्यकाको,3.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\84911d27ca.wav,filtered_audio\73b5e\84911d27ca.flac
1b0bf513ca,f7175,जसमध्ये 729 पुरुष,5.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\1b0bf513ca.wav,filtered_audio\f7175\1b0bf513ca.flac
c9cf4daa1a,b77af,जाडो भएको कारणले,5.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\c9cf4daa1a.wav,filtered_audio\b77af\c9cf4daa1a.flac
4d58e2fc54,8efbc,टन स्टिल प्रयोग,4.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\4d58e2fc54.wav,filtered_audio\8efbc\4d58e2fc54.flac
d3a57a5570,73d74,हिस्सा माथि कब्जा,3.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\d3a57a5570.wav,filtered_audio\73d74\d3a57a5570.flac
c435f0ec46,6a6d1,त्यसतर्फ 2 वर्षको,2.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\c435f0ec46.wav,filtered_audio\6a6d1\c435f0ec46.flac
4703df1947,ceb25,यो पृष्ठ तयार,3.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\4703df1947.wav,filtered_audio\ceb25\4703df1947.flac
161e2ed5ab,f4b4a,भित्रसम्म पुग्दैन तबसम्म,4.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\161e2ed5ab.wav,filtered_audio\f4b4a\161e2ed5ab.flac
7bc04f2fca,90bdd,प्रत्यक्षतर्फ कुल 55,3.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\7bc04f2fca.wav,filtered_audio\90bdd\7bc04f2fca.flac
3e28d9796b,6a6d1,रेन क्विल भनिन्छ,3.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\3e28d9796b.wav,filtered_audio\6a6d1\3e28d9796b.flac
b28e5e886f,b7116,अनि संस्कृत विकिमा,4.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b28e5e886f.wav,filtered_audio\b7116\b28e5e886f.flac
2996e4318c,c7f90,हुनु पर्दछ यसभन्दा,5.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\2996e4318c.wav,filtered_audio\c7f90\2996e4318c.flac
c5419f9bd0,9f669,र भावनाअनुरूप संविधानको,5.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\c5419f9bd0.wav,filtered_audio\9f669\c5419f9bd0.flac
ba394d5b99,ceb25,नै व्यक्त गर्दै थिए,5.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\ba394d5b99.wav,filtered_audio\ceb25\ba394d5b99.flac
c549349f1c,90bdd,सिङ गर्दनमा काला,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\c549349f1c.wav,filtered_audio\90bdd\c549349f1c.flac
d74d34f51a,c7f90,भारतीय रक्षा अनुसन्धान,5.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\d74d34f51a.wav,filtered_audio\c7f90\d74d34f51a.flac
b42bc17914,ceb25,1 देखि 10 सम्म,3.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b42bc17914.wav,filtered_audio\ceb25\b42bc17914.flac
abf43e3e77,6a6d1,तरिकाले खेतिपाती,3.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\abf43e3e77.wav,filtered_audio\6a6d1\abf43e3e77.flac
b3a762fc66,f4b4a,थकालीलाई मान्ने,3.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b3a762fc66.wav,filtered_audio\f4b4a\b3a762fc66.flac
6ef2cfece8,8efbc,पहिलो पुस्ता भन्छ,4.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\6ef2cfece8.wav,filtered_audio\8efbc\6ef2cfece8.flac
c1d11a0fcb,55c0f,संस्थागत गर्नुपर्छ,3.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\c1d11a0fcb.wav,filtered_audio\55c0f\c1d11a0fcb.flac
da3a1b5278,55c0f,मण्डेला कैदमा थिए,2.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\da3a1b5278.wav,filtered_audio\55c0f\da3a1b5278.flac
83a5ed11f1,6a6d1,यी शब्दहरूको गुणस्तर,3.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\83a5ed11f1.wav,filtered_audio\6a6d1\83a5ed11f1.flac
23e1416508,f7175,भएकोले पिउठानाबाट अपभ्रंश,6.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\23e1416508.wav,filtered_audio\f7175\23e1416508.flac
5270e20a9f,76dab,उराव जातिको रहनसहनमा,5.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\5270e20a9f.wav,filtered_audio\76dab\5270e20a9f.flac
4d310e0b06,55c0f,बाउलाई नमार्नु,2.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\4d310e0b06.wav,filtered_audio\55c0f\4d310e0b06.flac
7ee946b0c6,b7116,मिडिया फाइल लेखाधिकार,4.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\7ee946b0c6.wav,filtered_audio\b7116\7ee946b0c6.flac
8feeeac3f8,c7f90,रक्तलाई छानेर शुद्ध,5.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\8feeeac3f8.wav,filtered_audio\c7f90\8feeeac3f8.flac
e83420f178,76dab,सुरक्षित गरिएको छ,4.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\e83420f178.wav,filtered_audio\76dab\e83420f178.flac
74c2282743,b7116,उनको पेटमा ठोक्कियो,4.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\74c2282743.wav,filtered_audio\b7116\74c2282743.flac
45a4b3c128,b7116,कजाखस्तान हिन्दुस्तान इत्यादि,5.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\45a4b3c128.wav,filtered_audio\b7116\45a4b3c128.flac
b3663837c8,9f669,यिनीहरूले मोटामोटी रूपमा,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b3663837c8.wav,filtered_audio\9f669\b3663837c8.flac
8f1473209d,55c0f,क्षेत्रका एक बहुप्रसिद्ध,4.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\8f1473209d.wav,filtered_audio\55c0f\8f1473209d.flac
0a0e0531e3,9f669,कलाको आधुनिकतम सङ्ग्रह छ,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\0a0e0531e3.wav,filtered_audio\9f669\0a0e0531e3.flac
d01529b8d8,55c0f,मात्रामा कर लगाए,2.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\d01529b8d8.wav,filtered_audio\55c0f\d01529b8d8.flac
5ae702d735,73d74,उनकी कान्छी श्रीमती,3.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\5ae702d735.wav,filtered_audio\73d74\5ae702d735.flac
dbb33dc6a0,9f669,गर्ने सुरुको प्रविधि,3.3,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\dbb33dc6a0.wav,filtered_audio\9f669\dbb33dc6a0.flac
828a6f7f83,ceb25,व्रतकथा महात्म्य र पुराणहरूको,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\828a6f7f83.wav,filtered_audio\ceb25\828a6f7f83.flac
2e3eb8baf1,ceb25,किनेर उनले यो,4.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\2e3eb8baf1.wav,filtered_audio\ceb25\2e3eb8baf1.flac
9f83eb09b1,55c0f,जानकारी दिने कोसिस,2.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\9f83eb09b1.wav,filtered_audio\55c0f\9f83eb09b1.flac
5dfd8db6a4,55c0f,अधिकारका लागि एउटा,3.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\5dfd8db6a4.wav,filtered_audio\55c0f\5dfd8db6a4.flac
f1b677f336,f7175,युवा लेखकको,4.4,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\f1b677f336.wav,filtered_audio\f7175\f1b677f336.flac
fc3e3a4b54,ceb25,आपसमा सहोदर,7.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\fc3e3a4b54.wav,filtered_audio\ceb25\fc3e3a4b54.flac
7c702f5dfe,b7116,लगाउनाले सुनिने जलन,5.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\7c702f5dfe.wav,filtered_audio\b7116\7c702f5dfe.flac
8d732cb9e0,f4b4a,ध्यान दिइन थालेपछि,3.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\8d732cb9e0.wav,filtered_audio\f4b4a\8d732cb9e0.flac
59b52267b8,90bdd,राख्ने गर्थे,3.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\59b52267b8.wav,filtered_audio\90bdd\59b52267b8.flac
89296f6475,73d74,पढाइ त्रिचन्द्र,4.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\89296f6475.wav,filtered_audio\73d74\89296f6475.flac
26e95e5e0e,6a6d1,बनाउनु पर्छ भन्ने,4.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\26e95e5e0e.wav,filtered_audio\6a6d1\26e95e5e0e.flac
7dfcea72ed,55c0f,नगरा,2.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\7dfcea72ed.wav,filtered_audio\55c0f\7dfcea72ed.flac
0ff2a9a5ed,8efbc,स्थिती बन्देजको प्रमाण,4.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\0ff2a9a5ed.wav,filtered_audio\8efbc\0ff2a9a5ed.flac
7b4bffad2a,b77af,लगायतका सबै साथीहरूलाई,6.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\7b4bffad2a.wav,filtered_audio\b77af\7b4bffad2a.flac
d8094dd388,f7175,जापानले आत्म,4.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\d8094dd388.wav,filtered_audio\f7175\d8094dd388.flac
3b66ae46ac,90bdd,अनुमति दियौं,2.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\3b66ae46ac.wav,filtered_audio\90bdd\3b66ae46ac.flac
2da07f0d55,6a6d1,यिनले 2012 सम्म,3.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\2da07f0d55.wav,filtered_audio\6a6d1\2da07f0d55.flac
a2cff1077f,76dab,सङ्लो पानीमा मात्र हुन्छ,4.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a2cff1077f.wav,filtered_audio\76dab\a2cff1077f.flac
7cd6b5a2c1,f7175,मजगैयाँ भन्ने,4.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\7cd6b5a2c1.wav,filtered_audio\f7175\7cd6b5a2c1.flac
97616dfa03,b7116,यसको पालन गरे,4.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\97616dfa03.wav,filtered_audio\b7116\97616dfa03.flac
d6c7c68d32,55c0f,तर तातो भएपछि,2.6,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\d6c7c68d32.wav,filtered_audio\55c0f\d6c7c68d32.flac
b712b63db1,90bdd,मेला र माघ महिनामा,3.1,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b712b63db1.wav,filtered_audio\90bdd\b712b63db1.flac
a5a5ebb95c,9f669,दललाई बहुमत प्राप्त,4.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\a5a5ebb95c.wav,filtered_audio\9f669\a5a5ebb95c.flac
92a5039938,76dab,गर्मीबाट हुने ज्वरो,4.2,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\92a5039938.wav,filtered_audio\76dab\92a5039938.flac
b7733c9716,f4b4a,थुप्रै सङ्घसंस्थाहरूको स्थापना,5.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\b7733c9716.wav,filtered_audio\f4b4a\b7733c9716.flac
87b7face23,b7116,सबै भन्दा उत्तम,3.7,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\87b7face23.wav,filtered_audio\b7116\87b7face23.flac
8328d87417,73d74,खोज गरिसकेका थिए,3.8,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\8328d87417.wav,filtered_audio\73d74\8328d87417.flac
1a206d4c32,73d74,कोदो फापर आलु,3.5,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\1a206d4c32.wav,filtered_audio\73d74\1a206d4c32.flac
60ea0266b8,55c0f,जस्तै यो सन्देश,2.9,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\60ea0266b8.wav,filtered_audio\55c0f\60ea0266b8.flac
521e53f7a5,8efbc,उद् बुद्ध उमावि,5.0,C:\Users\kriti\OneDrive\Pictures\nepali_tts\preprocessed_audio\wavs\521e53f7a5.wav,filtered_audio\8efbc\521e53f7a5.flac
